OrderDetailID,OrderID,ProductID,Quantity,Price
7586,1605,70,4,254.69
7587,125,32,3,404.24
7588,4923,90,4,535.09
7589,3825,98,3,218.8
7590,999,73,5,342.54
7591,4648,67,4,341.75
7592,446,67,3,371.04
7593,4101,39,5,503.58
7594,3224,39,3,511.54
7595,4265,78,3,325.23
7596,4250,52,4,507.13
7597,1346,45,3,373.45
7598,710,48,4,145.88
7599,4414,53,4,189.79
7600,2283,75,5,361.03
7601,4946,17,3,192.4
7602,1709,70,5,89.98
7603,3491,27,2,57.01
7604,904,59,3,195.84
7605,906,46,3,256.19
7606,4599,26,2,153.18
7607,699,36,4,325.05
7608,2587,62,2,342.89
7609,4265,40,2,101.48
7610,3284,43,1,424.48
7611,3059,12,1,459.62
7612,3323,76,3,377.54
7613,1734,23,5,221.72
7614,516,54,3,235.52
7615,667,63,2,309.2
7616,1451,16,4,102.98
7617,856,69,5,490.28
7618,3418,13,5,314.13
7619,783,47,4,344.96
7620,3548,78,3,385.48
7621,1817,31,3,398.5
7622,621,48,3,355.52
7623,1105,55,4,85.44
7624,2729,49,3,89.73
7625,4762,65,5,255.78
7626,4636,53,1,515.4
7627,4682,97,2,193.29
7628,1834,91,2,120.17
7629,1327,39,5,181.06
7630,1636,14,5,434.08
7631,3773,81,1,304.67
7632,4067,20,3,485.91
7633,1660,4,5,469.75
7634,173,16,5,510.66
7635,2451,60,2,346.62
7636,627,97,4,545.19
7637,1727,48,1,544.8
7638,521,27,3,239.55
7639,1624,40,2,178.52
7640,3991,8,1,197.25
7641,694,31,1,228.72
7642,1719,46,5,211.28
7643,2019,35,3,334.07
7644,30,50,1,545.64
7645,3192,40,3,184.97
7646,1035,28,3,435.48
7647,2907,94,2,158.63
7648,3014,97,5,166.89
7649,3753,28,3,167.04
7650,1035,78,4,144.93
7651,4475,54,1,371.46
7652,2392,88,4,331.74
7653,3536,99,4,205.24
7654,2407,11,5,274.47
7655,3701,95,3,349.33
7656,2589,87,3,353.09
7657,4859,85,2,144.4
7658,1579,45,2,370.58
7659,3734,97,1,387.94
7660,4189,18,3,223.62
7661,10,60,2,479.26
7662,2338,73,1,472.02
7663,534,53,1,528.38
7664,2361,3,2,326.43
7665,404,21,2,114.15
7666,902,41,3,438.98
7667,3745,96,4,390.76
7668,1578,95,3,447.82
7669,4021,1,5,522.42
7670,4761,57,1,120.78
7671,1652,47,4,468.53
7672,900,62,1,427.47
7673,4141,28,3,303.43
7674,138,82,4,502.31
7675,569,1,1,321.62
7676,2921,70,1,232.03
7677,1960,52,1,53.85
7678,2823,16,5,479.97
7679,3881,3,2,339.28
7680,1848,18,1,466.19
7681,4135,44,4,281.09
7682,2469,49,4,324.68
7683,2203,33,1,106.09
7684,3921,87,2,162.65
7685,3098,76,2,515.54
7686,1781,100,2,522.44
7687,4639,76,2,250.01
7688,3305,20,5,80.2
7689,563,15,4,105.19
7690,522,13,4,215.27
7691,1535,1,1,202.26
7692,3175,60,4,372.94
7693,1321,55,3,540.68
7694,3293,23,1,369.68
7695,4296,34,5,335.98
7696,2955,29,2,144.0
7697,1049,51,3,527.6
7698,2082,3,1,69.93
7699,860,15,1,132.46
7700,2205,68,4,223.66
7701,2125,49,3,267.81
7702,705,44,4,491.69
7703,2633,30,1,53.69
7704,2007,1,1,57.72
7705,2323,37,1,381.53
7706,1338,7,1,116.42
7707,4224,22,4,129.18
7708,3175,13,2,362.32
7709,902,17,4,451.34
7710,2481,35,2,508.56
7711,207,78,4,165.52
7712,3588,28,4,476.36
7713,716,41,2,506.35
7714,3266,44,2,295.81
7715,4588,46,5,534.02
7716,3585,85,2,487.93
7717,3206,3,1,290.06
7718,4211,93,4,217.85
7719,3369,36,1,275.15
7720,4703,59,3,439.47
7721,2111,100,1,356.9
7722,843,7,1,393.7
7723,3715,91,5,538.8
7724,4428,34,2,216.62
7725,3316,24,4,129.02
7726,4860,83,4,369.94
7727,2173,10,4,507.07
7728,3412,48,2,266.07
7729,2032,88,4,360.2
7730,4998,81,5,200.04
7731,2004,78,3,480.51
7732,631,68,3,294.8
7733,1852,77,1,417.74
7734,3630,40,1,180.34
7735,194,78,4,527.09
7736,4832,42,3,255.43
7737,1889,58,5,461.21
7738,2992,34,4,406.45
7739,3407,37,5,337.27
7740,1249,50,4,541.52
7741,1157,57,3,497.86
7742,4462,94,2,222.54
7743,2985,30,3,281.1
7744,1029,49,2,211.78
7745,1234,84,4,206.58
7746,2278,27,4,441.27
7747,1161,37,2,379.1
7748,2399,83,4,363.49
7749,4420,81,2,134.89
7750,1268,49,1,541.03
7751,2063,94,5,434.66
7752,3732,31,2,228.76
7753,2187,15,5,91.19
7754,2408,82,5,55.07
7755,3088,71,5,85.42
7756,2494,18,3,524.17
7757,4508,76,3,217.56
7758,4799,62,3,414.37
7759,3786,9,5,527.31
7760,1807,31,4,431.71
7761,4275,4,2,234.51
7762,4957,11,3,279.14
7763,4240,45,3,121.69
7764,3583,27,5,280.4
7765,1877,9,3,198.67
7766,1271,95,5,279.31
7767,75,22,3,119.38
7768,1141,75,4,449.62
7769,449,37,4,52.73
7770,999,27,3,59.33
7771,3502,70,4,307.57
7772,4740,5,1,109.9
7773,2487,92,2,411.57
7774,2058,97,4,82.2
7775,3523,72,5,293.44
7776,2948,64,3,55.9
7777,1399,50,2,349.17
7778,3957,62,3,117.63
7779,3975,75,5,210.91
7780,4511,35,5,188.06
7781,2979,7,4,515.45
7782,3194,100,4,165.99
7783,803,22,5,384.92
7784,1910,58,4,477.87
7785,2234,37,1,501.94
7786,4646,82,2,103.34
7787,4802,89,3,344.55
7788,3866,95,2,448.94
7789,3147,99,4,205.96
7790,3859,3,5,155.58
7791,3425,98,2,95.49
7792,4931,97,4,414.45
7793,4867,19,2,313.99
7794,4508,35,4,95.32
7795,747,78,4,79.76
7796,3877,2,3,514.97
7797,2214,85,1,490.41
7798,769,79,2,437.49
7799,1647,12,5,232.44
7800,1446,35,3,284.7
7801,722,29,4,474.92
7802,2792,23,5,167.28
7803,2417,68,4,378.09
7804,3243,56,4,108.46
7805,3935,24,2,77.64
7806,626,67,1,520.19
7807,1966,35,3,421.68
7808,375,78,3,345.79
7809,3171,50,3,237.81
7810,1452,61,5,408.45
7811,806,50,5,151.89
7812,1848,54,2,210.42
7813,2373,38,1,476.69
7814,3332,48,3,78.72
7815,5,82,1,542.08
7816,4321,59,4,126.93
7817,3601,78,2,368.38
7818,2767,99,3,305.15
7819,955,73,1,402.34
7820,325,47,1,351.24
7821,3874,7,2,306.53
7822,3423,11,4,498.69
7823,4291,50,4,429.23
7824,1648,4,1,253.89
7825,1962,7,2,76.43
7826,1415,10,1,438.89
7827,3358,71,4,254.62
7828,4770,4,4,548.8
7829,2557,75,1,405.21
7830,1967,12,5,284.39
7831,1691,93,1,153.52
7832,184,92,4,87.53
7833,4673,86,5,484.67
7834,2285,54,3,467.5
7835,4341,58,1,310.72
7836,1257,64,4,349.94
7837,4665,51,2,424.71
7838,1889,71,1,224.6
7839,1988,66,4,354.07
7840,353,91,3,253.73
7841,3809,85,2,465.06
7842,2450,37,5,483.19
7843,1414,21,3,248.43
7844,3574,68,5,63.1
7845,1970,42,4,390.39
7846,2024,72,2,198.49
7847,203,33,2,232.09
7848,3701,55,4,405.69
7849,2928,100,1,403.73
7850,1659,13,3,128.99
7851,575,95,3,153.11
7852,4432,94,2,394.77
7853,242,52,1,432.05
7854,1633,85,4,161.17
7855,415,77,3,411.46
7856,1796,40,5,167.2
7857,1813,98,4,515.29
7858,864,90,1,410.84
7859,4580,71,5,370.17
7860,2555,3,3,56.02
7861,4118,20,2,461.51
7862,3403,73,5,509.72
7863,1921,65,4,172.34
7864,1897,93,3,66.14
7865,1905,3,5,478.63
7866,3261,80,5,221.95
7867,2077,43,1,97.34
7868,3782,68,2,399.48
7869,354,72,2,61.4
7870,1779,56,1,341.83
7871,2285,12,3,322.12
7872,3256,89,5,279.43
7873,2760,76,4,349.75
7874,3885,75,5,219.4
7875,289,55,4,259.6
7876,463,69,1,243.43
7877,329,8,5,123.4
7878,4453,22,3,295.91
7879,2423,13,5,346.51
7880,268,10,3,527.02
7881,3108,76,1,500.1
7882,4875,79,1,277.59
7883,1887,71,3,293.34
7884,508,16,2,444.51
7885,2162,92,4,384.71
7886,1021,7,4,349.11
7887,3246,93,3,523.51
7888,2873,10,4,368.08
7889,1481,48,2,317.54
7890,3360,30,1,136.9
7891,4555,77,1,123.25
7892,4689,98,4,415.71
7893,3647,92,1,194.21
7894,1279,98,2,96.54
7895,3710,33,4,526.16
7896,1645,25,3,455.37
7897,4126,19,3,141.0
7898,2344,88,2,335.6
7899,1434,17,5,523.48
7900,703,46,3,440.91
7901,4858,26,1,183.91
7902,516,31,1,75.24
7903,4101,56,1,240.25
7904,2075,10,5,99.13
7905,2684,42,2,338.89
7906,1551,55,3,54.3
7907,1406,72,1,443.3
7908,947,9,2,295.94
7909,2943,23,3,266.67
7910,4725,51,4,348.7
7911,1027,60,2,258.21
7912,1732,23,5,72.93
7913,2912,65,2,271.51
7914,676,38,3,445.85
7915,4764,36,1,187.8
7916,3476,5,2,353.44
7917,3389,45,4,300.4
7918,623,66,5,156.41
7919,1597,38,3,307.83
7920,3444,13,4,438.48
7921,1644,39,5,180.07
7922,3566,18,1,66.74
7923,89,28,3,244.23
7924,4468,15,1,354.41
7925,4131,19,4,433.23
7926,1802,24,1,63.07
7927,3009,47,1,391.38
7928,1992,86,5,127.28
7929,4317,77,5,205.1
7930,223,75,4,206.77
7931,2549,57,1,497.36
7932,1751,35,2,357.34
7933,4630,5,5,459.41
7934,1200,21,1,244.94
7935,3104,74,3,433.49
7936,514,29,1,319.99
7937,3152,32,5,278.1
7938,3022,93,4,383.85
7939,2481,24,5,175.27
7940,2912,8,2,465.85
7941,4161,4,2,476.66
7942,2638,9,3,438.61
7943,1391,72,1,368.38
7944,333,90,2,504.68
7945,626,93,3,208.5
7946,4292,15,2,452.64
7947,469,18,3,371.68
7948,2124,31,1,339.93
7949,160,65,4,195.14
7950,3924,80,4,475.59
7951,1861,61,3,520.59
7952,4412,35,5,110.65
7953,2323,26,2,375.65
7954,3151,19,5,455.04
7955,3703,86,5,542.66
7956,1400,29,4,467.34
7957,2342,87,2,194.29
7958,1665,36,1,165.86
7959,3591,81,5,307.01
7960,3942,78,4,392.01
7961,3319,64,5,216.21
7962,2923,90,1,495.91
7963,1334,78,3,418.74
7964,1274,69,1,112.81
7965,3292,95,1,112.77
7966,1529,89,2,501.85
7967,2127,63,2,260.91
7968,3722,7,1,445.03
7969,268,69,5,221.54
7970,4844,74,2,274.69
7971,2417,48,2,247.98
7972,4911,73,2,457.87
7973,1162,1,4,120.04
7974,4407,31,5,392.56
7975,3963,73,3,273.53
7976,1084,15,2,140.71
7977,731,50,3,298.52
7978,1023,31,5,215.52
7979,1343,70,3,72.03
7980,517,3,2,541.78
7981,3460,54,3,420.69
7982,1929,21,2,508.42
7983,713,60,2,504.85
7984,3681,6,3,338.3
7985,2242,61,4,408.17
7986,4395,88,5,197.81
7987,1124,69,1,409.95
7988,4517,28,1,148.83
7989,2579,37,5,183.47
7990,1043,79,5,213.51
7991,4399,88,3,445.28
7992,253,26,4,203.37
7993,3117,89,5,113.08
7994,549,22,1,192.51
7995,533,16,4,365.0
7996,240,95,2,303.34
7997,4048,46,3,207.02
7998,2261,60,1,238.28
7999,4907,46,3,300.79
8000,4004,82,3,193.66
8001,4733,72,1,395.37
8002,479,6,4,192.0
8003,4039,41,4,537.89
8004,3319,61,5,396.15
8005,457,88,3,449.63
8006,233,37,5,71.65
8007,557,76,1,517.7
8008,137,26,1,183.48
8009,1980,88,4,389.16
8010,3362,25,4,399.36
8011,2357,89,3,359.85
8012,1475,77,4,146.34
8013,1826,79,1,369.29
8014,1595,54,2,141.46
8015,938,12,4,110.68
8016,3590,16,4,182.42
8017,4088,88,4,364.05
8018,35,46,2,325.27
8019,3062,63,4,464.03
8020,1563,65,5,136.1
8021,3547,100,1,288.95
8022,4442,87,5,252.26
8023,412,1,1,248.17
8024,4514,51,1,265.11
8025,3705,8,2,132.54
8026,1756,78,2,240.08
8027,4286,47,5,437.13
8028,2414,65,4,464.2
8029,681,68,4,213.39
8030,3448,38,4,404.18
8031,1643,62,5,103.06
8032,591,18,5,507.77
8033,2178,43,2,406.7
8034,2152,63,1,454.74
8035,2448,5,5,62.29
8036,2753,83,4,429.44
8037,4787,38,3,157.78
8038,4126,97,2,252.51
8039,2962,40,1,355.71
8040,3485,31,1,69.21
8041,3420,20,5,84.12
8042,1414,78,1,481.06
8043,3911,89,2,365.42
8044,130,86,3,334.7
8045,964,39,5,410.12
8046,3566,95,3,298.59
8047,4173,36,4,161.74
8048,1991,49,2,98.14
8049,2542,48,4,418.25
8050,922,59,5,217.05
8051,3330,69,3,278.49
8052,3425,35,3,465.6
8053,69,69,2,106.67
8054,3330,26,4,245.08
8055,1862,69,3,518.59
8056,341,53,1,274.38
8057,3963,71,3,334.72
8058,1818,13,2,522.28
8059,250,66,1,140.16
8060,2766,54,2,431.92
8061,2160,61,5,461.94
8062,2747,66,3,249.51
8063,4550,23,3,366.28
8064,2344,10,5,188.16
8065,1037,98,5,61.03
8066,3062,72,5,256.0
8067,1814,83,5,267.97
8068,1494,53,3,73.26
8069,2072,70,5,255.98
8070,4807,89,1,234.25
8071,1759,41,3,88.69
8072,3442,46,5,295.08
8073,4482,68,1,334.29
8074,986,70,5,73.24
8075,1801,68,3,374.39
8076,2659,26,1,75.19
8077,4047,42,4,262.87
8078,3146,6,3,99.53
8079,2278,61,5,170.18
8080,2208,23,5,374.35
8081,3825,24,4,355.02
8082,1461,11,1,461.13
8083,3122,66,1,517.48
8084,2631,66,4,190.86
8085,147,21,4,217.49
8086,3085,17,1,301.99
8087,3241,93,1,343.38
8088,1768,6,5,222.87
8089,995,93,4,263.15
8090,4629,11,1,456.6
8091,2021,45,4,353.02
8092,802,13,2,536.01
8093,326,58,2,71.44
8094,599,2,2,67.25
8095,2428,34,4,472.8
8096,3327,32,1,91.01
8097,1947,20,2,261.96
8098,291,60,2,427.01
8099,4702,57,3,303.95
8100,4207,58,2,416.92
8101,2958,77,1,468.11
8102,2868,27,3,139.44
8103,3048,61,4,467.9
8104,4106,79,2,255.52
8105,685,55,3,286.89
8106,1709,92,5,436.51
8107,1054,75,4,394.45
8108,4034,42,4,486.56
8109,4296,13,1,451.79
8110,3673,27,1,540.55
8111,1875,73,5,211.72
8112,1259,65,4,399.06
8113,1978,47,4,203.15
8114,4370,20,5,333.67
8115,681,19,2,493.01
8116,3331,56,4,421.8
8117,2063,11,4,260.81
8118,565,68,4,346.2
8119,3049,66,4,344.65
8120,1545,41,4,320.5
8121,1108,35,2,150.52
8122,2462,96,2,406.47
8123,4963,47,2,538.55
8124,3833,68,5,483.02
8125,4514,56,3,124.34
8126,4455,11,3,159.67
8127,1636,40,5,514.74
8128,2928,49,2,314.64
8129,4903,3,3,438.23
8130,452,53,3,84.38
8131,2141,65,5,115.1
8132,4265,21,5,370.77
8133,1787,4,4,340.4
8134,3367,29,2,163.23
8135,4832,94,5,435.7
8136,1615,74,5,542.22
8137,1715,34,1,96.47
8138,3042,55,5,145.93
8139,2509,68,4,533.63
8140,2003,19,3,196.9
8141,4721,73,5,547.12
8142,122,80,3,129.65
8143,548,84,4,78.8
8144,2000,2,2,416.17
8145,424,71,1,59.34
8146,4236,24,4,260.05
8147,58,27,3,209.68
8148,2792,88,5,314.64
8149,3729,33,5,333.91
8150,2977,74,1,417.61
8151,4608,60,2,436.08
8152,4004,81,4,476.42
8153,382,12,2,374.86
8154,4705,90,3,489.2
8155,1113,71,5,277.87
8156,593,56,5,256.97
8157,2646,87,3,99.88
8158,1989,39,4,378.12
8159,2960,22,5,72.13
8160,904,48,2,240.31
8161,4238,76,3,178.5
8162,1144,64,2,84.2
8163,1918,58,4,457.01
8164,3849,75,1,524.79
8165,276,50,5,242.89
8166,45,59,5,466.48
8167,4794,34,1,445.45
8168,1187,45,5,287.45
8169,554,69,4,264.8
8170,3773,77,4,518.61
8171,4631,80,1,529.92
8172,1613,38,2,88.34
8173,2407,14,1,205.0
8174,550,59,1,279.62
8175,4616,67,4,213.23
8176,1138,23,1,272.62
8177,3792,47,3,333.28
8178,2041,42,2,75.31
8179,4832,14,3,392.12
8180,639,35,2,415.33
8181,913,75,5,400.44
8182,3958,27,3,202.56
8183,1872,49,5,125.09
8184,3092,85,1,437.06
8185,3125,94,5,263.52
8186,1441,95,4,422.49
8187,1458,89,5,466.88
8188,3562,3,1,422.23
8189,4915,12,3,61.01
8190,197,73,1,72.58
8191,995,75,4,218.53
8192,55,16,3,219.07
8193,2351,48,3,337.49
8194,1476,40,1,197.12
8195,1189,96,1,387.36
8196,808,47,2,442.98
8197,2528,49,3,54.25
8198,2107,60,3,322.08
8199,4645,84,2,404.5
8200,685,29,1,524.98
8201,841,19,4,380.28
8202,2231,35,3,338.76
8203,4855,76,5,485.31
8204,1002,7,5,225.79
8205,1826,99,1,236.77
8206,1137,69,5,443.22
8207,977,21,4,132.94
8208,2950,69,4,484.96
8209,2511,70,5,169.08
8210,4055,66,3,350.24
8211,3930,19,4,368.42
8212,2490,53,5,186.62
8213,613,14,1,352.31
8214,2874,42,4,128.97
8215,4988,60,4,64.84
8216,2853,93,4,65.22
8217,29,11,3,405.94
8218,3842,99,3,364.04
8219,2133,89,1,427.2
8220,4738,1,5,444.86
8221,478,97,4,435.89
8222,1032,51,3,54.42
8223,1068,46,4,227.37
8224,57,53,3,480.59
8225,4877,8,3,441.74
8226,4703,50,2,248.32
8227,2489,34,2,459.02
8228,1145,88,2,319.11
8229,117,49,1,479.02
8230,1712,20,3,306.54
8231,3439,76,3,105.21
8232,4412,61,2,88.72
8233,4574,60,5,391.89
8234,1515,13,4,336.26
8235,3173,68,1,399.68
8236,2271,4,5,381.34
8237,2471,75,3,413.98
8238,215,5,1,537.05
8239,557,94,4,272.11
8240,2858,87,3,357.58
8241,486,34,1,86.23
8242,4802,86,1,476.67
8243,3025,24,1,429.34
8244,2937,8,2,63.8
8245,2133,48,4,96.69
8246,2985,83,2,209.5
8247,2614,89,5,394.69
8248,3642,75,3,455.89
8249,1595,85,1,379.88
8250,3735,62,4,336.34
8251,3663,58,1,460.39
8252,3686,39,3,60.06
8253,1854,76,1,532.1
8254,1039,95,1,229.13
8255,4140,92,1,399.17
8256,1863,60,2,543.58
8257,1132,62,3,515.18
8258,3841,25,2,221.36
8259,3913,17,5,145.97
8260,1298,73,3,418.5
8261,1339,31,5,467.59
8262,4435,26,4,516.69
8263,587,41,4,261.87
8264,937,62,2,223.1
8265,1908,92,5,101.36
8266,2172,90,5,541.52
8267,4456,39,1,523.21
8268,1726,19,1,252.29
8269,321,87,3,380.0
8270,3091,39,4,87.4
8271,4886,59,4,301.64
8272,4640,33,4,498.7
8273,2245,93,5,117.89
8274,1734,7,4,178.45
8275,4294,31,5,519.14
8276,4937,28,1,511.98
8277,2840,10,4,157.64
8278,4089,33,1,443.71
8279,1828,95,2,54.78
8280,1323,15,5,277.26
8281,66,8,4,104.82
8282,265,49,3,456.78
8283,1939,47,4,356.99
8284,3974,29,3,220.62
8285,2970,83,3,106.45
8286,1284,61,2,466.73
8287,710,97,4,367.65
8288,1718,29,2,538.02
8289,878,19,1,349.32
8290,776,79,5,528.77
8291,2125,10,4,67.79
8292,1184,82,2,387.04
8293,1032,64,2,67.58
8294,3926,27,3,351.99
8295,451,28,2,118.9
8296,2163,30,5,412.31
8297,1544,92,3,521.41
8298,2610,56,5,452.42
8299,1380,11,2,222.84
8300,1333,97,3,84.86
8301,2915,5,3,85.55
8302,204,97,4,50.91
8303,2632,69,5,274.42
8304,3556,43,3,77.86
8305,3900,53,5,68.15
8306,3809,83,3,407.57
8307,4965,31,1,243.08
8308,2076,22,4,467.48
8309,2430,37,1,358.43
8310,3901,49,1,301.73
8311,1738,58,1,519.17
8312,277,83,1,409.44
8313,266,17,4,401.6
8314,3816,97,3,343.6
8315,3797,4,5,335.93
8316,4039,99,4,176.56
8317,2726,67,2,223.5
8318,1138,40,4,502.96
8319,3315,28,4,475.98
8320,3624,11,4,306.75
8321,2772,51,4,282.16
8322,2669,41,1,112.25
8323,3226,20,2,340.47
8324,605,35,3,129.8
8325,689,17,2,501.02
8326,339,51,3,445.47
8327,4475,94,4,333.18
8328,1355,10,3,361.43
8329,155,95,2,529.15
8330,1885,77,2,171.66
8331,3667,91,1,513.81
8332,4740,61,5,185.79
8333,3924,33,1,433.48
8334,2173,79,2,373.31
8335,3268,70,3,223.7
8336,690,41,4,192.07
8337,4972,89,4,404.09
8338,4770,31,5,192.66
8339,3500,45,4,460.88
8340,206,84,3,326.4
8341,4520,40,5,196.25
8342,3835,28,2,440.85
8343,3911,19,1,517.43
8344,2376,22,3,389.45
8345,4280,51,3,463.7
8346,1040,32,1,357.71
8347,3720,82,1,112.85
8348,3735,22,4,86.12
8349,2562,20,3,83.76
8350,3569,9,3,232.65
8351,921,41,4,338.14
8352,3554,10,1,361.45
8353,2030,7,4,528.31
8354,2454,42,5,187.08
8355,1187,21,3,298.98
8356,1977,86,3,423.17
8357,4619,68,1,377.73
8358,1202,61,3,395.92
8359,169,2,5,397.8
8360,1951,85,3,546.87
8361,862,59,3,435.21
8362,2592,67,5,520.9
8363,4340,97,4,338.93
8364,2109,60,1,166.94
8365,1702,66,5,246.97
8366,4331,40,1,214.75
8367,911,37,3,336.7
8368,3135,24,3,109.17
8369,2445,55,4,62.26
8370,4226,44,3,321.8
8371,687,20,5,505.18
8372,4369,48,2,120.41
8373,2383,99,2,199.55
8374,1122,74,4,512.12
8375,3750,65,4,445.79
8376,2410,99,3,205.99
8377,3239,69,2,135.58
8378,1850,4,3,421.52
8379,1502,83,3,187.66
8380,4870,59,5,456.86
8381,3503,55,4,385.35
8382,4558,95,5,517.84
8383,2422,40,3,236.8
8384,2065,55,3,114.95
8385,2188,17,1,502.17
8386,4060,58,3,323.23
8387,2507,39,3,488.94
8388,960,47,4,340.86
8389,3900,66,5,328.54
8390,190,12,3,297.35
8391,1382,59,3,377.27
8392,1126,26,5,144.63
8393,2997,86,5,469.14
8394,1811,42,5,402.65
8395,3178,78,2,538.15
8396,538,26,2,513.89
8397,2272,67,4,252.86
8398,1362,53,4,288.61
8399,2867,17,1,60.29
8400,4246,39,3,146.34
8401,319,95,1,71.08
8402,2427,78,4,151.09
8403,3939,9,3,249.74
8404,714,97,5,263.95
8405,263,91,2,54.3
8406,764,85,4,222.59
8407,1451,8,1,214.99
8408,3820,92,4,405.66
8409,399,79,2,243.75
8410,954,82,4,543.88
8411,4360,54,5,265.7
8412,4740,27,4,62.0
8413,874,77,4,310.8
8414,4795,10,4,426.49
8415,1117,60,5,127.13
8416,384,28,1,53.18
8417,720,2,1,434.58
8418,4963,51,3,211.48
8419,4374,29,4,217.27
8420,1674,68,3,306.85
8421,1831,100,5,204.27
8422,3210,77,1,242.1
8423,3774,35,5,199.98
8424,2742,52,3,384.11
8425,2451,76,1,261.96
8426,4608,9,4,311.91
8427,4218,33,4,363.0
8428,1582,50,4,290.92
8429,2897,55,5,512.85
8430,2237,92,3,530.95
8431,1909,76,1,244.06
8432,2736,64,2,349.57
8433,2178,5,2,378.4
8434,920,64,3,548.39
8435,4043,35,3,112.2
8436,3959,9,5,378.25
8437,783,79,5,492.59
8438,3568,16,2,481.95
8439,3153,43,1,245.5
8440,3066,71,4,309.97
8441,2883,96,2,152.55
8442,1550,51,1,365.35
8443,4138,4,2,148.36
8444,4411,43,4,527.12
8445,199,97,4,81.85
8446,2225,46,1,330.19
8447,2382,82,5,428.75
8448,3216,39,2,87.09
8449,529,23,3,461.75
8450,2954,17,5,281.91
8451,2492,33,2,280.08
8452,2926,20,5,338.97
8453,4668,28,5,349.78
8454,1055,41,4,541.99
8455,2225,91,5,340.18
8456,3223,26,3,534.32
8457,1363,64,2,460.21
8458,11,17,4,444.88
8459,3393,50,2,254.0
8460,3506,1,3,491.98
8461,2961,65,2,306.16
8462,3876,81,3,214.91
8463,3941,91,1,421.51
8464,672,73,1,411.95
8465,902,70,2,544.24
8466,1016,93,2,447.35
8467,4309,76,5,391.43
8468,3685,71,4,242.07
8469,2360,86,5,523.12
8470,3326,85,2,297.68
8471,581,18,3,242.37
8472,1114,83,4,82.61
8473,3203,55,4,209.01
8474,2812,49,5,139.21
8475,4848,12,3,384.02
8476,829,67,5,398.67
8477,1443,65,2,161.49
8478,2856,95,5,345.61
8479,341,20,5,89.03
8480,2482,93,2,213.02
8481,1626,74,5,165.15
8482,2056,28,5,231.27
8483,3429,23,5,445.18
8484,4506,46,2,475.29
8485,1932,57,1,89.45
8486,1786,65,4,455.6
8487,3070,18,4,183.29
8488,4383,40,1,464.16
8489,1654,33,5,66.51
8490,2140,66,4,195.19
8491,586,88,1,529.58
8492,3475,10,4,186.52
8493,1788,15,1,449.59
8494,3649,80,3,374.64
8495,1252,1,2,430.45
8496,582,23,3,322.45
8497,2645,34,4,459.5
8498,4416,73,3,496.33
8499,3386,55,1,369.26
8500,944,56,2,141.48
8501,4557,44,3,199.27
8502,2968,94,3,495.48
8503,3740,23,1,524.29
8504,851,28,1,407.0
8505,4482,79,4,234.32
8506,1996,12,4,198.47
8507,2097,69,4,154.93
8508,2720,9,2,410.14
8509,355,39,1,365.97
8510,3805,82,4,245.88
8511,517,7,3,467.99
8512,4620,62,1,227.72
8513,2368,33,5,195.72
8514,3282,96,2,231.98
8515,1130,65,2,95.8
8516,3124,29,3,122.11
8517,4452,47,3,79.79
8518,1974,10,4,344.18
8519,4407,54,3,145.05
8520,1550,90,2,223.82
8521,3741,22,1,237.56
8522,4844,96,2,214.22
8523,3950,87,3,382.49
8524,2710,98,2,116.44
8525,4948,69,1,227.96
8526,246,53,4,172.83
8527,4095,47,4,363.44
8528,4434,3,5,426.33
8529,1776,8,2,416.43
8530,4973,76,5,457.12
8531,1107,49,1,123.54
8532,916,52,4,198.92
8533,2249,66,2,407.83
8534,795,14,5,460.13
8535,3579,19,4,204.39
8536,4501,96,5,253.32
8537,4851,15,1,507.23
8538,1588,68,3,154.5
8539,1405,99,3,243.53
8540,4767,3,2,311.33
8541,917,73,1,268.25
8542,990,39,3,502.04
8543,1834,67,4,235.63
8544,4092,76,1,449.64
8545,2892,8,2,307.16
8546,507,58,1,132.92
8547,555,34,1,182.27
8548,3188,51,1,432.85
8549,4856,32,2,529.62
8550,3808,57,3,124.03
8551,4225,52,3,85.69
8552,781,12,5,334.9
8553,4597,80,4,465.25
8554,978,67,1,335.67
8555,3447,60,4,454.63
8556,1956,2,4,93.55
8557,1315,99,1,400.9
8558,4171,78,5,74.92
8559,10,32,3,209.94
8560,4165,47,4,496.35
8561,3467,84,4,534.46
8562,3593,47,3,135.44
8563,2678,14,1,485.72
8564,2786,94,3,527.91
8565,549,45,2,454.98
8566,3669,72,2,286.62
8567,1907,89,1,84.47
8568,1712,43,3,408.85
8569,2632,68,5,474.4
8570,4013,46,4,226.69
8571,1084,20,1,229.68
8572,3711,96,5,60.84
8573,4670,50,3,137.14
8574,1635,65,4,134.3
8575,4361,77,3,494.71
8576,2949,57,1,187.22
8577,3662,30,4,337.63
8578,4214,23,3,359.26
8579,1626,24,2,80.37
8580,2150,36,4,83.68
8581,2001,77,5,178.67
8582,1820,39,1,121.86
8583,4132,44,5,502.92
8584,3062,60,2,327.42
8585,4927,67,3,336.45
8586,1189,77,1,296.22
8587,4582,74,3,525.01
8588,488,87,5,517.06
8589,682,47,5,97.55
8590,476,93,4,299.44
8591,1516,90,4,280.67
8592,3820,12,1,408.04
8593,3971,31,5,352.83
8594,4445,64,2,376.26
8595,1857,80,4,512.42
8596,4862,45,5,436.93
8597,2770,63,1,513.42
