OrderID,CustomerID,OrderDate,TotalAmount
2550,527,2024-08-18,903.9
2551,211,2024-07-13,3914.5
2552,473,2024-06-24,3316.68
2553,292,2025-02-14,4614.12
2554,411,2024-10-13,1378.26
2555,738,2024-10-27,3947.52
2556,692,2024-04-04,1410.06
2557,863,2024-07-26,2950.53
2558,159,2025-02-01,3479.06
2559,939,2024-03-22,1535.74
2560,865,2024-04-15,2696.41
2561,110,2024-10-17,2372.16
2562,455,2024-12-24,3252.95
2563,324,2024-12-11,4816.69
2564,267,2024-10-31,1953.13
2565,164,2024-06-19,976.16
2566,263,2025-02-19,4919.23
2567,40,2024-07-27,3214.74
2568,689,2024-07-03,327.4
2569,305,2024-03-06,3193.46
2570,548,2024-05-08,547.06
2571,209,2024-05-18,1333.29
2572,82,2024-03-14,2413.18
2573,293,2024-04-28,1152.63
2574,512,2024-07-04,4176.44
2575,411,2024-05-04,2400.8
2576,397,2024-05-31,1299.6
2577,714,2025-01-09,1582.27
2578,842,2024-11-21,4238.21
2579,830,2024-05-22,2499.34
2580,402,2024-06-03,3049.92
2581,167,2024-11-08,4390.5
2582,180,2024-12-18,2285.26
2583,836,2024-03-03,154.93
2584,506,2024-06-28,2297.06
2585,300,2024-04-12,3193.8
2586,827,2024-03-26,3696.16
2587,814,2024-03-21,3054.23
2588,698,2024-06-21,4294.92
2589,535,2024-09-24,530.09
2590,933,2025-02-02,1119.19
2591,668,2024-05-14,2372.25
2592,658,2024-10-14,1083.79
2593,465,2024-05-17,2318.81
2594,239,2024-12-20,2219.16
2595,453,2024-03-21,3456.98
2596,156,2024-03-19,942.16
2597,628,2025-02-17,3573.64
2598,933,2024-10-05,1994.62
2599,396,2024-12-24,2172.59
2600,726,2024-03-26,125.62
2601,880,2024-09-04,1353.15
2602,833,2024-07-15,260.09
2603,693,2024-12-17,3493.83
2604,105,2024-07-19,2865.49
2605,778,2024-08-04,3463.57
2606,830,2024-08-01,434.02
2607,51,2024-06-28,1458.13
2608,197,2025-01-25,1792.01
2609,246,2025-01-18,1296.71
2610,651,2024-11-30,4924.04
2611,828,2024-05-26,3008.52
2612,712,2024-09-20,1383.37
2613,173,2024-05-12,2769.83
2614,760,2024-10-18,1518.05
2615,23,2024-11-15,3090.1
2616,12,2025-01-05,1234.44
2617,593,2024-06-27,1202.09
2618,678,2024-09-04,2224.81
2619,96,2025-01-28,2845.8
2620,433,2024-05-24,1517.48
2621,785,2024-11-02,984.81
2622,197,2024-12-30,3156.81
2623,592,2024-11-26,2066.59
2624,937,2024-07-28,4444.98
2625,841,2024-06-27,1953.41
2626,828,2024-05-24,665.09
2627,429,2024-04-09,3572.82
2628,115,2024-10-08,4842.24
2629,960,2024-04-16,2324.54
2630,47,2024-03-17,2358.33
2631,517,2024-03-24,2937.62
2632,692,2024-04-27,4492.72
2633,31,2025-01-06,4903.12
2634,538,2024-09-21,2514.33
2635,627,2024-07-18,4484.09
2636,875,2024-07-24,625.32
2637,136,2024-04-12,4167.96
2638,172,2024-12-20,4603.15
2639,506,2024-09-13,1089.16
2640,23,2025-02-09,3962.7
2641,594,2024-05-31,538.2
2642,999,2025-02-27,499.98
2643,321,2024-10-10,3711.56
2644,769,2024-05-08,4800.54
2645,374,2025-02-01,1982.55
2646,34,2024-05-20,3939.19
2647,512,2024-11-02,4405.1
2648,4,2024-08-26,4751.43
2649,150,2024-10-16,2141.56
2650,666,2024-04-07,4679.39
2651,710,2024-11-07,4728.8
2652,326,2024-03-16,3970.0
2653,169,2024-07-21,401.33
2654,477,2024-07-09,4851.92
2655,987,2024-12-24,2313.23
2656,782,2024-07-12,3153.67
2657,13,2024-03-14,3842.91
2658,915,2024-04-10,4738.31
2659,763,2025-01-03,4636.07
2660,1,2025-01-26,2574.49
2661,163,2024-06-24,2954.13
2662,679,2025-02-21,1777.34
2663,585,2025-02-17,1079.81
2664,703,2025-02-27,2866.85
2665,771,2024-12-04,2415.3
2666,61,2024-05-16,4555.78
2667,524,2024-04-03,807.69
2668,418,2024-12-13,3084.21
2669,787,2025-01-07,3327.7
2670,809,2024-07-21,1977.29
2671,60,2024-10-06,2431.14
2672,153,2024-10-13,4026.34
2673,772,2024-07-26,3921.09
2674,225,2025-01-30,4987.79
2675,770,2024-03-04,2972.59
2676,333,2024-04-20,1188.94
2677,365,2024-05-05,4764.34
2678,936,2024-05-14,1078.29
2679,352,2024-11-10,4445.27
2680,492,2024-04-03,4188.3
2681,549,2024-05-28,2990.01
2682,352,2024-04-17,2725.65
2683,942,2024-07-15,1149.9
2684,628,2024-09-12,4287.66
2685,31,2024-09-30,4743.58
2686,839,2024-11-29,4520.72
2687,612,2024-04-16,3299.91
2688,94,2024-03-06,1327.5
2689,434,2024-10-20,1190.34
2690,654,2025-02-11,3315.13
2691,707,2024-09-12,2742.73
2692,924,2024-07-16,3174.91
2693,509,2025-02-03,3315.09
2694,855,2024-10-01,3840.19
2695,924,2025-01-02,1335.59
2696,117,2024-11-10,2827.76
2697,655,2024-04-02,3473.9
2698,601,2024-05-22,2624.62
2699,731,2024-12-06,4886.58
2700,769,2024-05-15,2054.56
2701,182,2025-02-20,2997.06
2702,619,2024-09-18,1197.27
2703,837,2024-10-20,1807.27
2704,670,2024-08-16,864.24
2705,568,2024-03-21,4554.56
2706,693,2024-05-23,884.76
2707,877,2024-03-16,3500.68
2708,718,2025-02-08,2012.75
2709,82,2024-04-27,880.6
2710,177,2024-07-03,3594.33
2711,416,2024-09-06,1092.05
2712,720,2024-10-24,276.49
2713,618,2025-01-31,2643.85
2714,193,2024-11-08,1891.66
2715,595,2024-09-27,1881.11
2716,904,2024-10-10,1812.11
2717,293,2024-03-30,1324.1
2718,625,2024-11-10,2706.36
2719,158,2024-08-24,3253.8
2720,864,2024-05-07,813.76
2721,890,2025-01-18,1300.3
2722,335,2024-03-27,3312.52
2723,615,2024-05-13,3832.63
2724,42,2025-02-24,3600.59
2725,927,2025-01-14,1980.62
2726,607,2024-12-21,2092.9
2727,553,2024-09-04,2638.98
2728,775,2024-11-07,1350.37
2729,914,2024-10-11,329.26
2730,753,2024-12-26,3164.39
2731,392,2024-07-05,1659.62
2732,183,2024-07-06,2059.7
2733,276,2025-01-02,3833.79
2734,403,2024-07-15,4398.75
2735,781,2025-01-05,4341.53
2736,239,2024-08-22,2960.28
2737,331,2024-10-17,1866.17
2738,14,2025-02-03,4001.72
2739,425,2025-01-14,2765.24
2740,782,2024-11-05,1744.06
2741,540,2024-06-24,2518.48
2742,111,2024-11-29,3413.81
2743,943,2025-01-10,2216.61
2744,457,2024-09-15,938.8
2745,394,2024-06-21,265.22
2746,804,2024-05-06,2379.07
2747,715,2024-09-02,3692.54
2748,57,2024-10-25,140.31
2749,839,2024-03-07,2199.08
2750,963,2025-01-25,2729.56
2751,917,2024-05-21,4071.46
2752,768,2024-09-01,377.31
2753,833,2024-06-09,485.02
2754,205,2024-06-04,289.58
2755,103,2025-02-19,3131.54
2756,720,2025-02-08,3399.72
2757,901,2024-08-25,514.55
2758,967,2024-10-23,1262.36
2759,957,2024-11-06,4567.9
2760,739,2024-10-17,1667.94
2761,805,2024-09-12,3081.56
2762,813,2024-03-28,4848.2
2763,571,2024-10-01,1720.67
2764,909,2025-01-13,306.24
2765,541,2025-02-24,1933.35
2766,1,2024-06-12,3698.53
2767,784,2024-11-23,3491.97
2768,856,2024-08-27,1964.64
2769,944,2024-08-20,3843.23
2770,315,2024-06-29,1611.14
2771,652,2024-03-18,3091.26
2772,987,2024-10-22,4282.25
2773,445,2024-10-23,3157.75
2774,465,2025-02-27,3787.73
2775,91,2024-10-21,905.56
2776,427,2024-04-14,2763.8
2777,899,2024-05-18,3664.41
2778,686,2024-03-30,2969.87
2779,715,2024-04-06,840.7
2780,797,2024-05-14,2749.97
2781,482,2024-06-05,3436.34
2782,732,2024-04-25,4084.17
2783,388,2024-04-12,3809.15
2784,645,2025-01-23,3222.29
2785,659,2024-05-29,1565.85
2786,92,2024-06-03,990.82
2787,386,2024-09-07,2273.9
2788,124,2025-02-07,4686.77
2789,585,2024-04-05,919.5
2790,809,2024-03-09,4071.2
2791,589,2024-10-12,1782.68
2792,471,2024-07-08,2001.13
2793,306,2024-07-30,1484.45
2794,920,2025-01-12,3296.78
2795,914,2025-01-04,3914.4
2796,847,2024-04-06,2261.59
2797,41,2024-12-25,4288.2
2798,8,2024-08-16,2451.28
2799,885,2025-01-25,3854.88
2800,871,2024-06-17,807.55
2801,398,2024-10-07,1866.77
2802,637,2024-07-11,703.98
2803,509,2024-06-20,3735.44
2804,874,2024-05-30,3278.96
2805,25,2024-04-13,4899.85
2806,641,2025-01-17,1968.85
2807,241,2025-02-06,2797.63
2808,480,2024-07-07,2650.78
2809,857,2024-10-24,2485.33
2810,30,2024-07-03,683.95
2811,184,2024-04-11,4846.68
2812,389,2024-08-27,783.68
2813,845,2024-05-19,1324.84
2814,865,2024-04-01,4369.59
2815,728,2025-02-21,2941.49
2816,912,2024-10-31,572.43
2817,740,2024-06-19,4247.06
2818,763,2024-06-21,2238.29
2819,487,2025-01-29,4486.38
2820,447,2024-12-11,299.37
2821,660,2024-09-17,2310.38
2822,614,2024-09-24,4141.02
2823,919,2024-08-31,4471.6
2824,114,2024-08-29,2763.7
2825,794,2024-11-01,462.84
2826,375,2024-05-14,3176.5
2827,573,2024-12-03,1158.07
2828,109,2024-11-28,2043.84
2829,461,2024-07-18,766.71
2830,156,2024-08-21,4479.13
2831,136,2024-04-25,3966.46
2832,381,2025-03-01,863.14
2833,61,2024-03-12,558.45
2834,165,2024-03-26,4079.23
2835,325,2024-09-01,1889.14
2836,807,2025-02-06,1788.95
2837,171,2024-04-23,888.31
2838,773,2024-06-23,880.12
2839,557,2024-06-22,3318.91
2840,271,2024-04-26,1237.07
2841,555,2024-10-21,3957.53
2842,13,2025-02-04,347.07
2843,239,2024-03-18,1539.37
2844,237,2024-04-17,2276.19
2845,525,2024-07-10,4345.15
2846,608,2024-03-07,1421.35
2847,153,2025-02-05,1443.45
2848,519,2024-09-21,3574.71
2849,640,2024-06-12,2733.91
2850,571,2024-03-07,3729.12
2851,979,2024-05-05,3450.1
2852,544,2024-07-26,1992.04
2853,344,2024-07-07,401.37
2854,619,2024-05-19,473.54
2855,290,2024-12-06,3866.26
2856,909,2024-12-20,1414.02
2857,201,2024-03-26,4657.16
2858,286,2025-02-21,1988.8
2859,411,2024-09-07,1352.46
2860,997,2025-01-31,940.96
2861,735,2024-10-05,1534.22
2862,468,2024-04-08,1646.62
2863,379,2025-01-08,3074.19
2864,844,2024-04-27,4216.34
2865,849,2025-01-20,4816.84
2866,674,2024-09-19,2451.26
2867,596,2024-11-09,859.27
2868,763,2024-11-20,2382.97
2869,124,2024-09-22,2910.71
2870,490,2024-09-10,3432.72
2871,1000,2025-01-02,1604.33
2872,810,2024-06-02,2771.3
2873,14,2024-04-29,3895.29
2874,510,2024-11-19,2766.53
2875,30,2025-02-02,1050.5
2876,837,2024-04-26,4371.75
2877,387,2024-07-28,3668.55
2878,403,2024-08-04,561.26
2879,528,2024-04-07,3577.8
2880,34,2025-01-24,3013.06
2881,103,2025-02-25,872.49
2882,726,2024-04-24,414.21
2883,976,2024-04-09,1382.28
2884,925,2024-12-19,1184.06
2885,170,2025-02-12,3519.59
2886,30,2024-03-07,4330.21
2887,318,2024-06-29,743.44
2888,661,2024-04-26,1145.36
2889,249,2024-10-29,4622.92
2890,848,2024-07-19,2408.3
2891,898,2024-11-19,4539.32
2892,742,2025-02-21,4841.67
2893,653,2025-01-18,2271.29
2894,79,2024-12-13,1750.11
2895,55,2024-05-19,1176.25
2896,224,2024-11-21,4226.16
2897,942,2024-06-07,239.52
2898,646,2024-06-06,1332.83
2899,306,2025-01-05,3333.87
2900,4,2024-11-04,3898.57
2901,697,2024-06-29,3278.11
2902,216,2024-12-25,268.02
2903,716,2025-02-02,2966.73
2904,171,2024-07-21,388.83
2905,274,2024-07-12,4318.4
2906,471,2024-05-14,341.55
2907,480,2024-06-14,2996.41
2908,686,2024-06-14,2940.84
2909,747,2024-06-02,4241.3
2910,559,2024-09-03,285.33
2911,524,2024-09-14,3984.03
2912,91,2024-04-21,3951.64
2913,205,2024-03-06,3771.86
2914,923,2024-05-30,2347.08
2915,973,2024-05-27,321.79
2916,528,2024-07-29,4561.05
2917,149,2024-08-20,3564.38
2918,687,2024-09-14,3976.37
2919,633,2024-08-04,2923.7
2920,257,2025-02-28,539.01
2921,896,2024-10-03,4244.46
2922,622,2025-02-18,2437.54
2923,765,2024-09-07,4999.9
2924,721,2024-12-23,4588.11
2925,195,2025-02-07,480.6
2926,661,2024-09-03,2463.72
2927,283,2024-04-26,1406.49
2928,346,2024-08-07,2919.52
2929,631,2024-04-23,3843.97
2930,845,2024-12-07,1085.15
2931,708,2024-03-17,3148.85
2932,292,2024-07-02,1302.69
2933,573,2024-12-13,2105.48
2934,609,2024-05-27,2956.32
2935,702,2024-05-26,4520.39
2936,618,2025-02-25,571.77
2937,731,2024-10-19,1639.01
2938,91,2024-07-11,3358.23
2939,165,2024-08-12,2771.79
2940,304,2024-10-25,2182.35
2941,904,2024-04-30,3832.64
2942,219,2024-03-10,1341.27
2943,699,2025-01-23,2342.67
2944,218,2025-01-06,3342.35
2945,505,2024-07-09,3524.99
2946,564,2024-06-10,2921.64
2947,884,2024-03-08,563.68
2948,601,2024-04-22,1537.27
2949,235,2024-11-16,1338.58
2950,195,2024-08-03,4949.6
2951,7,2024-12-04,2076.9
2952,27,2024-11-16,3255.43
2953,605,2025-01-17,3955.39
2954,506,2024-08-11,2354.58
2955,475,2024-12-31,719.23
2956,761,2024-11-13,1389.64
2957,557,2024-04-03,2869.17
2958,959,2024-08-15,3105.5
2959,738,2024-06-05,1747.58
2960,510,2025-01-23,3433.19
2961,144,2024-11-01,4211.59
2962,521,2024-04-20,4988.11
2963,913,2024-10-23,2060.04
2964,987,2025-02-06,2938.89
2965,960,2025-01-08,4485.95
2966,20,2025-01-13,2344.46
2967,243,2024-03-08,604.6
2968,661,2025-02-26,4889.22
2969,417,2024-05-28,1687.23
2970,871,2024-03-10,4599.77
2971,77,2024-08-26,3498.69
2972,698,2025-02-17,1298.06
2973,30,2024-07-12,4595.65
2974,413,2024-09-19,1238.5
2975,865,2024-09-21,2448.75
2976,246,2024-05-18,4371.53
2977,149,2024-03-21,4727.44
2978,644,2024-06-16,4320.58
2979,933,2024-04-05,504.79
2980,197,2024-07-13,3355.32
2981,302,2024-09-16,1972.86
2982,307,2025-02-18,4541.21
2983,5,2024-07-30,4607.55
2984,138,2024-05-08,2800.65
2985,849,2024-08-18,4135.35
2986,585,2025-01-07,4375.08
2987,210,2024-08-03,126.53
2988,300,2024-04-07,3109.59
2989,152,2025-02-07,934.09
2990,764,2024-09-16,2121.31
2991,338,2024-04-28,4578.02
2992,730,2025-02-10,1392.81
2993,468,2024-08-02,546.16
2994,244,2024-03-09,4011.01
2995,225,2024-04-23,2687.01
2996,809,2024-04-28,4595.67
2997,797,2025-01-07,2310.11
2998,966,2024-12-12,4372.82
2999,634,2024-11-25,4885.68
3000,90,2024-11-14,3997.99
3001,976,2024-10-16,1933.56
3002,406,2024-05-16,3416.4
3003,530,2025-02-08,2935.34
3004,613,2024-05-02,819.28
3005,307,2024-03-29,3732.72
3006,14,2025-01-28,509.96
3007,38,2024-08-30,859.61
3008,489,2024-10-01,4551.75
3009,747,2024-03-04,1473.38
3010,945,2024-10-12,1820.15
3011,310,2025-02-10,2812.62
3012,753,2024-07-01,2895.59
3013,82,2024-11-10,524.13
3014,4,2024-12-19,546.05
3015,656,2025-01-13,664.5
3016,607,2024-07-31,2714.26
3017,216,2024-05-23,2649.25
3018,675,2024-05-13,1638.42
3019,315,2024-06-10,2550.0
3020,363,2024-04-03,2764.54
3021,568,2024-11-19,3255.3
3022,647,2025-01-14,103.08
3023,672,2025-01-28,1174.35
3024,424,2024-06-17,2364.35
3025,90,2024-08-17,4178.2
3026,475,2024-10-06,4930.68
3027,482,2024-07-13,4323.47
3028,691,2024-11-03,3633.35
3029,694,2024-10-30,160.72
3030,631,2024-05-08,1624.97
3031,358,2024-12-19,1497.36
3032,801,2024-10-09,2236.76
3033,91,2024-12-25,1767.41
3034,963,2024-12-25,1690.39
3035,630,2025-01-22,341.15
3036,333,2024-05-14,4849.24
3037,677,2024-08-17,2410.02
3038,424,2024-08-07,4131.91
3039,198,2024-07-08,2579.1
3040,752,2025-02-14,943.74
3041,627,2024-06-07,658.87
3042,168,2025-01-23,2489.79
3043,740,2024-04-14,4682.94
3044,6,2024-10-07,4050.61
3045,366,2024-10-21,3601.73
3046,370,2024-06-12,4499.34
3047,353,2024-06-13,948.88
3048,770,2024-08-07,4690.75
3049,480,2024-06-15,4213.36
3050,900,2024-09-23,1880.65
3051,572,2024-06-16,1396.74
3052,697,2025-02-12,452.8
3053,627,2024-11-28,4042.56
3054,987,2025-02-14,3397.1
3055,325,2024-12-23,3068.83
3056,910,2024-09-29,4488.29
3057,492,2024-07-10,2988.77
3058,969,2024-03-10,134.67
3059,87,2024-06-14,3176.54
3060,134,2024-11-27,3561.16
3061,850,2025-02-12,612.21
3062,787,2025-01-06,4316.76
3063,370,2024-03-19,1591.13
3064,388,2024-06-30,2624.91
3065,493,2024-09-28,1669.9
3066,569,2024-09-28,4044.56
3067,166,2024-07-26,1727.56
3068,513,2025-03-01,947.04
3069,388,2024-07-22,1932.06
3070,596,2024-05-28,4649.37
3071,865,2024-12-16,1731.86
3072,484,2024-06-02,3860.39
3073,266,2024-04-19,2202.47
3074,766,2024-12-14,2222.09
3075,836,2024-11-17,3539.3
3076,442,2024-05-20,362.98
3077,967,2024-09-13,612.79
3078,549,2025-03-01,3569.06
3079,815,2024-05-08,3496.97
3080,175,2024-04-12,3717.44
3081,193,2024-05-23,2049.64
3082,688,2024-08-01,1269.44
3083,662,2024-10-17,2935.78
3084,407,2024-05-21,1671.11
3085,520,2024-07-12,2728.4
3086,823,2024-06-14,3221.35
3087,160,2024-11-08,2982.14
3088,34,2024-09-14,120.82
3089,900,2024-07-28,4456.39
3090,18,2024-03-14,1118.43
3091,144,2024-05-12,4441.67
3092,136,2025-01-01,2193.49
3093,785,2024-07-02,1196.78
3094,733,2024-06-01,3302.58
3095,617,2024-05-14,3710.61
3096,645,2024-05-14,1502.44
3097,450,2024-11-28,4629.6
3098,867,2024-11-18,609.34
3099,197,2024-04-24,3337.84
3100,719,2024-12-23,1879.73
3101,757,2024-12-23,4809.37
3102,709,2024-11-07,4603.78
3103,133,2024-09-20,456.25
3104,801,2024-12-23,2670.02
3105,30,2024-05-14,4387.97
3106,276,2024-09-12,4319.95
3107,27,2024-12-30,1335.88
3108,307,2024-08-01,4785.63
3109,984,2024-12-09,3871.21
3110,572,2025-01-16,4570.93
3111,878,2024-10-13,2856.09
3112,474,2024-03-09,1731.14
3113,955,2024-11-23,2558.8
3114,529,2024-07-19,2570.18
3115,688,2024-06-25,4009.6
3116,733,2024-11-18,2973.35
3117,542,2024-10-28,2654.41
3118,616,2024-06-29,3727.2
3119,869,2024-12-21,4521.35
3120,484,2024-03-26,3857.38
3121,211,2024-12-05,4347.84
3122,54,2025-01-31,4070.2
3123,541,2024-08-21,426.84
3124,204,2024-10-15,1481.23
3125,408,2024-11-10,3724.16
3126,933,2024-08-09,1681.94
3127,174,2024-07-10,3407.28
3128,128,2024-03-10,1508.91
3129,629,2024-12-13,4767.56
3130,762,2024-11-18,1906.18
3131,251,2024-05-06,3099.63
3132,411,2025-02-21,2637.74
3133,882,2024-04-20,4861.64
3134,942,2024-04-12,764.71
3135,820,2025-03-01,129.84
3136,838,2025-01-28,3823.82
3137,983,2024-10-29,3244.44
3138,630,2024-12-23,683.71
3139,171,2024-08-24,101.66
3140,570,2024-09-08,2300.9
3141,606,2024-08-11,3055.19
3142,556,2025-01-14,3966.82
3143,117,2025-01-07,4884.68
3144,56,2024-04-13,4013.32
3145,314,2025-02-19,1659.64
3146,905,2024-06-26,4029.54
3147,221,2024-06-09,545.33
3148,538,2024-09-10,4148.72
3149,131,2025-01-19,3896.72
3150,102,2024-09-24,4757.63
3151,703,2024-09-06,4144.17
3152,415,2024-10-11,1405.01
3153,529,2024-10-12,3778.21
3154,710,2024-03-20,2484.37
3155,876,2025-02-25,1253.42
3156,810,2024-08-04,1978.94
3157,946,2024-05-27,4791.84
3158,158,2024-12-11,3402.28
3159,664,2024-09-06,4687.98
3160,991,2024-08-26,340.57
3161,738,2025-01-09,3135.48
3162,263,2024-05-02,4952.78
3163,404,2024-05-31,4341.8
3164,275,2024-06-26,4695.19
3165,105,2024-05-30,2304.76
3166,512,2024-07-07,3289.68
3167,72,2024-03-14,138.17
3168,305,2024-07-28,609.85
3169,892,2024-11-08,3858.62
3170,891,2024-04-27,2052.29
3171,726,2024-10-27,4419.55
3172,453,2024-10-13,4390.07
3173,483,2024-08-23,1295.51
3174,129,2024-04-01,599.08
3175,309,2024-05-16,4272.75
3176,846,2024-10-15,4589.38
3177,902,2024-08-21,4653.42
3178,499,2024-07-01,3132.07
3179,319,2024-09-12,714.85
3180,70,2024-12-19,1905.17
3181,361,2025-02-04,808.89
3182,277,2025-01-19,143.06
3183,424,2024-06-15,4665.49
3184,488,2024-06-19,2581.05
3185,690,2024-05-02,687.03
3186,976,2025-02-12,4395.79
3187,863,2024-10-15,1363.86
3188,705,2024-04-05,4876.85
3189,45,2024-08-09,4033.21
3190,256,2024-07-01,4342.26
3191,717,2024-07-26,2648.59
3192,513,2024-10-11,4515.32
3193,529,2024-08-02,2109.23
3194,279,2025-01-20,241.39
3195,539,2024-09-13,501.57
3196,424,2024-04-17,3686.63
3197,802,2024-10-04,2034.78
3198,607,2024-11-28,932.17
3199,441,2024-06-21,2252.82
3200,275,2025-02-24,4097.53
3201,923,2025-01-19,2920.51
3202,331,2025-01-23,1564.21
3203,612,2025-02-16,3554.91
3204,25,2024-07-12,1459.74
3205,584,2024-05-19,1703.91
3206,890,2024-11-10,1101.69
3207,406,2024-03-17,1573.83
3208,853,2024-12-21,3837.46
3209,898,2024-06-04,696.85
3210,804,2024-03-15,2375.47
3211,477,2024-05-02,1414.55
3212,811,2024-06-10,3224.09
3213,543,2024-04-10,3874.5
3214,193,2025-02-15,375.1
3215,504,2025-01-27,4685.81
3216,18,2024-11-27,3488.97
3217,413,2024-09-25,3823.84
3218,81,2024-08-04,2455.54
3219,896,2024-08-17,3482.65
3220,977,2024-09-22,3254.7
3221,53,2025-02-07,3835.98
3222,238,2024-11-30,531.31
3223,540,2025-02-13,2636.82
3224,191,2024-08-17,2871.11
3225,493,2024-10-28,228.31
3226,459,2024-05-15,3701.74
3227,604,2024-03-24,2941.02
3228,480,2025-02-17,1153.26
3229,884,2024-08-18,3166.72
3230,168,2024-10-10,3154.66
3231,84,2024-05-03,4101.45
3232,806,2024-05-29,1684.31
3233,118,2024-10-05,1767.5
3234,65,2024-08-22,1421.57
3235,458,2024-10-01,3117.33
3236,629,2024-09-19,690.23
3237,341,2024-06-15,1594.58
3238,587,2024-05-20,2541.58
3239,766,2025-01-28,1836.04
3240,235,2024-10-12,804.35
3241,693,2024-08-12,4656.34
3242,203,2024-12-07,2108.65
3243,815,2024-04-16,4293.91
3244,198,2024-05-02,3629.67
3245,274,2024-03-29,3982.4
3246,97,2024-06-08,4113.29
3247,775,2024-12-31,1291.55
3248,375,2024-04-12,4561.64
3249,496,2024-07-21,1885.75
3250,43,2024-10-20,871.12
3251,74,2025-01-09,2113.85
3252,425,2025-01-28,1315.31
3253,225,2024-08-21,2293.27
3254,563,2024-11-27,3516.74
3255,924,2024-10-18,1807.36
3256,625,2024-09-05,3147.89
3257,1000,2024-04-19,4614.16
3258,595,2024-11-30,4960.6
3259,115,2025-01-12,4940.73
3260,824,2024-12-06,202.34
3261,778,2024-12-08,127.79
3262,380,2024-05-08,4179.86
3263,127,2024-07-16,2634.97
3264,831,2024-04-19,1965.53
3265,942,2024-11-16,4276.95
3266,777,2025-02-20,3499.89
3267,53,2024-05-19,162.32
3268,287,2024-08-21,3947.67
3269,429,2025-02-01,4196.83
3270,73,2024-08-05,3984.25
3271,416,2024-11-04,3377.66
3272,264,2025-02-24,2265.84
3273,213,2024-10-30,2506.64
3274,930,2024-11-26,268.04
3275,545,2024-10-05,3348.98
3276,863,2024-04-07,1465.74
3277,480,2024-08-31,1537.67
3278,520,2025-01-14,3303.84
3279,407,2024-03-07,3087.66
3280,193,2024-10-14,1992.08
3281,48,2025-02-15,1538.6
3282,142,2024-06-05,2892.28
3283,455,2024-12-19,4095.57
3284,569,2024-08-05,3249.94
3285,470,2024-03-14,2608.09
3286,959,2024-08-31,2793.08
3287,307,2024-05-21,4525.21
3288,55,2024-12-29,4644.84
3289,277,2024-03-06,2172.01
3290,331,2024-06-22,3169.25
3291,323,2024-10-10,1530.58
3292,123,2024-03-01,792.77
3293,417,2025-02-18,2047.95
3294,113,2024-06-26,4470.76
3295,450,2024-10-12,4768.25
3296,709,2024-03-05,2037.03
3297,830,2024-12-28,2383.98
3298,751,2024-07-03,1967.28
3299,789,2025-01-28,670.71
3300,971,2024-10-23,2202.68
3301,628,2024-06-17,4521.09
3302,428,2024-03-02,3811.52
3303,606,2024-12-08,3860.18
3304,593,2024-10-31,2004.78
3305,308,2024-08-20,3937.05
3306,345,2024-05-05,1637.28
3307,635,2024-06-08,4483.0
3308,603,2024-04-26,2137.26
3309,341,2024-11-02,941.51
3310,904,2024-07-09,905.47
3311,71,2024-05-14,2441.51
3312,358,2024-07-14,4917.78
3313,507,2024-03-30,1892.24
3314,973,2024-12-30,3406.03
3315,155,2024-04-01,1321.0
3316,828,2024-07-11,3554.34
3317,583,2024-08-11,4989.92
3318,101,2024-06-28,3961.37
3319,679,2024-11-08,2837.01
3320,271,2024-07-20,3107.22
3321,597,2024-11-10,2896.32
3322,97,2024-08-16,867.68
3323,177,2024-05-16,3809.04
3324,443,2024-09-21,1232.18
3325,569,2025-02-15,2123.61
3326,385,2025-01-14,1767.82
3327,867,2024-06-16,3655.36
3328,558,2024-12-22,4343.02
3329,855,2024-12-25,1576.58
3330,620,2024-08-04,2167.75
3331,398,2025-01-09,1745.51
3332,803,2024-10-07,1910.8
3333,732,2024-05-09,2872.11
3334,422,2024-11-14,3837.4
3335,213,2024-11-21,3185.06
3336,183,2024-06-10,4296.24
3337,68,2024-03-30,4301.23
3338,214,2024-12-15,3811.94
3339,853,2024-12-23,2425.09
3340,377,2024-08-16,3145.73
3341,428,2024-12-19,3741.38
3342,614,2024-10-15,2713.24
3343,958,2024-07-01,800.66
3344,322,2024-08-03,4758.75
3345,371,2024-07-04,1438.07
3346,201,2024-06-29,372.61
3347,243,2025-02-16,3831.18
3348,84,2024-04-21,3701.97
3349,270,2025-01-14,3800.64
3350,532,2025-01-03,826.42
3351,418,2024-08-29,1965.1
3352,812,2024-10-03,3537.02
3353,335,2024-11-24,3932.37
3354,92,2024-04-03,3211.69
3355,750,2024-03-28,3860.08
3356,965,2024-05-10,2151.84
3357,359,2024-09-22,2625.59
3358,188,2025-02-04,1803.62
3359,205,2024-07-17,4700.95
3360,604,2024-10-23,4764.96
3361,312,2025-02-11,505.71
3362,865,2024-11-19,2668.82
3363,79,2024-05-29,1183.15
3364,630,2024-12-04,4961.2
3365,487,2024-08-31,2292.24
3366,18,2024-07-19,2134.69
3367,436,2024-09-27,773.51
3368,432,2024-11-23,4020.68
3369,817,2024-09-15,976.19
3370,325,2025-02-16,3803.15
3371,493,2025-01-03,3939.89
3372,431,2024-09-18,4147.17
3373,120,2024-04-21,4275.57
3374,976,2024-08-18,880.69
3375,279,2025-01-26,1219.96
3376,790,2024-11-27,2314.61
3377,892,2024-12-18,3057.74
3378,217,2024-07-11,4697.96
